ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_ODS,DESC_ODS,ID_METAODS,DESC_METAODS,ID_SM1,DESC_SM1,ID_SM2,DESC_SM2,ID_SM3,DESC_SM3,ID_SM4,DESC_SM4,ID_SM5,DESC_SM5,ID_SM6,DESC_SM6,ID_TCONTRIBUCION,DESC_TCONTRIBUCION,colour
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,7,FAM Infraestructura Educativa Bsica,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",2,"Para 2030, velar por que todas las nias y todos los nios tengan acceso a servicios de atencin y desarrollo en la primera infancia y a una enseanza preescolar de calidad, a fin de que estn preparados para la enseanza primaria",1,No aplica,2,Enseanza preescolar de calidad,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#C5192D
8,Agricultura yDesarrollo Rural,S,Sujetos a Reglas de Operacin,259,Programa de Fomento a la Agricultura,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",5,"Para 2020, mantener la diversidad gentica de las semillas, las plantas cultivadas y los animales de granja y domesticados y sus especies silvestres conexas, entre otras cosas mediante una buena gestin y diversificacin de los bancos de semillas y plantas a nivel nacional, regional e internacional, y promover el acceso a los beneficios que se deriven de la utilizacin de los recursos genticos y los conocimientos tradicionales y su distribucin justa y equitativa, como se ha convenido internacionalmente",2,Semillas,2,Plantas cultivadas,1,No aplica,2,Bancos de semillas y plantas,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
18,Energa,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",1,Conduccin de la poltica energtica,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",2,"Para 2030, aumentar sustancialmente el porcentaje de la energa renovable en el conjunto de fuentes de energa",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
18,Energa,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",1,Conduccin de la poltica energtica,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",3,"Para 2030, duplicar la tasa mundial de mejora de la eficiencia energtica",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
18,Energa,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",1,Conduccin de la poltica energtica,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",5,"Para 2030, ampliar la infraestructura y mejorar la tecnologa para prestar servicios de energa modernos y sostenibles para todos en los pases en desarrollo, en particular los pases menos adelantados, los pequeos Estados insulares en desarrollo y los pases en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",2,Infraestructura energtica,2,Tecnologa energtica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
18,Energa,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",2,Coordinacin de lapoltica energtica enelectricidad,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energa asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
18,Energa,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",2,Coordinacin de lapoltica energtica enelectricidad,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",2,"Para 2030, aumentar sustancialmente el porcentaje de la energa renovable en el conjunto de fuentes de energa",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
18,Energa,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",2,Coordinacin de lapoltica energtica enelectricidad,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",3,"Para 2030, duplicar la tasa mundial de mejora de la eficiencia energtica",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
18,Energa,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",2,Coordinacin de lapoltica energtica enelectricidad,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",5,"Para 2030, ampliar la infraestructura y mejorar la tecnologa para prestar servicios de energa modernos y sostenibles para todos en los pases en desarrollo, en particular los pases menos adelantados, los pequeos Estados insulares en desarrollo y los pases en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",2,Infraestructura energtica,2,Tecnologa energtica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
8,Agricultura yDesarrollo Rural,S,Sujetos a Reglas de Operacin,261,Programa para el Desarrollo Pesquero y Acucola,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",5,"Para 2020, mantener la diversidad gentica de las semillas, las plantas cultivadas y los animales de granja y domesticados y sus especies silvestres conexas, entre otras cosas mediante una buena gestin y diversificacin de los bancos de semillas y plantas a nivel nacional, regional e internacional, y promover el acceso a los beneficios que se deriven de la utilizacin de los recursos genticos y los conocimientos tradicionales y su distribucin justa y equitativa, como se ha convenido internacionalmente",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
22,Instituto Nacional Electoral,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2,Organizacin del servicio profesional electoral,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
52,Petrleos Mexicanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
27,Funcin Pblica,O,Apoyo a la funcin pblica y al mejoramiento de la gestin,2,Fiscalizacin a la gestin pblica,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",5,Reducir sustancialmente la corrupcin y el soborno en todas sus formas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
27,Funcin Pblica,O,Apoyo a la funcin pblica y al mejoramiento de la gestin,6,Inhibicin y sancin de las prcticas de corrupcin,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",5,Reducir sustancialmente la corrupcin y el soborno en todas sus formas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#00689D
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,28,Estudios de preinversin,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",4,"Para 2030, asegurar la sostenibilidad de los sistemas de produccin de alimentos y aplicar prcticas agrcolas resilientes que aumenten la productividad y la produccin, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",2,Aumento de la productividad y produccin agrcola,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,28,Estudios de preinversin,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",6,"Aumentar las inversiones, incluso mediante una mayor cooperacin internacional, en la infraestructura rural, la investigacin agrcola y los servicios de extensin, el desarrollo tecnolgico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de produccin agrcola en los pases en desarrollo, en particular en los pases menos adelantados",2,Infraestructura rural,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,28,Estudios de preinversin,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econmico y el bienestar humano, con especial hincapi en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econmico,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD6925
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,129,Infraestructura para la Proteccin de Centros de Poblacin y reas Productivas,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",5,"Para 2030, reducir de forma significativa el nmero de muertes y de personas afectadas por los desastres, incluidos los relacionados con el agua, y reducir sustancialmente las prdidas econmicas directas vinculadas al producto interno bruto mundial causadas por los desastres, haciendo especial hincapi en la proteccin de los pobres y las personas en situaciones vulnerables.",2,Reduccin de muertes y personas afectadas,2,Reduccin de prdidas econmicas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,129,Infraestructura para la Proteccin de Centros de Poblacin y reas Productivas,13,Adoptar medidas urgentes para combatir el cambio climtico y sus efectos,1,Fortalecer la resiliencia y la capacidad de adaptacin a los riesgos relacionados con el clima y los desastres naturales en todos los pases.,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#3F7E44
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,140,Inversin del Servicio Meteorolgico Nacional,1,Poner fin a la pobreza en todas sus formas en todo el mundo,5,"Para 2030, fomentar la resiliencia de los pobres y las personas que se encuentran en situaciones vulnerables y reducir su exposicin y vulnerabilidad a los fenmenos extremos relacionados con el clima y otras crisis y desastres econmicos, sociales y ambientales",2,Fenmenos extremos relacionados con el clima,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#E5243B
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,140,Inversin del Servicio Meteorolgico Nacional,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",4,"Para 2030, asegurar la sostenibilidad de los sistemas de produccin de alimentos y aplicar prcticas agrcolas resilientes que aumenten la productividad y la produccin, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",1,No aplica,1,No aplica,2,"Adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres",1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,140,Inversin del Servicio Meteorolgico Nacional,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",5,"Para 2030, reducir de forma significativa el nmero de muertes y de personas afectadas por los desastres, incluidos los relacionados con el agua, y reducir sustancialmente las prdidas econmicas directas vinculadas al producto interno bruto mundial causadas por los desastres, haciendo especial hincapi en la proteccin de los pobres y las personas en situaciones vulnerables.",2,Reduccin de muertes y personas afectadas,2,Reduccin de prdidas econmicas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,140,Inversin del Servicio Meteorolgico Nacional,13,Adoptar medidas urgentes para combatir el cambio climtico y sus efectos,3,"Mejorar la educacin, la sensibilizacin y la capacidad humana e institucional en relacin con la mitigacin del cambio climtico, la adaptacin a l, la reduccin de sus efectos y la alerta temprana.",1,No aplica,1,No aplica,2,Capacidad humana,2,Capacidad institucional,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#3F7E44
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,141,Infraestructura para la modernizacin y rehabilitacin de riego y temporal tecnificado,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",4,"Para 2030, asegurar la sostenibilidad de los sistemas de produccin de alimentos y aplicar prcticas agrcolas resilientes que aumenten la productividad y la produccin, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",2,Aumento de la productividad y produccin agrcola,2,Prcticas agrcolas resilientes,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,141,Infraestructura para la modernizacin y rehabilitacin de riego y temporal tecnificado,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",3,"Para 2030, duplicar la productividad agrcola y los ingresos de los productores de alimentos en pequea escala, en particular las mujeres, los pueblos indgenas, los agricultores familiares, los pastores y los pescadores, entre otras cosas mediante un acceso seguro y equitativo a las tierras, a otros recursos de produccin e insumos, conocimientos, servicios financieros, mercados y oportunidades para la generacin de valor aadido y empleos no agrcolas",1,No aplica,2,Acceso a otros recursos de produccin e insumos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,1,Atencin de emergencias y desastres naturales,1,Poner fin a la pobreza en todas sus formas en todo el mundo,5,"Para 2030, fomentar la resiliencia de los pobres y las personas que se encuentran en situaciones vulnerables y reducir su exposicin y vulnerabilidad a los fenmenos extremos relacionados con el clima y otras crisis y desastres econmicos, sociales y ambientales",2,Fenmenos extremos relacionados con el clima,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#E5243B
16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,1,Atencin de emergencias y desastres naturales,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",4,"Para 2030, asegurar la sostenibilidad de los sistemas de produccin de alimentos y aplicar prcticas agrcolas resilientes que aumenten la productividad y la produccin, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",1,No aplica,1,No aplica,2,"Adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres",1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,1,Atencin de emergencias y desastres naturales,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",5,"Para 2030, reducir de forma significativa el nmero de muertes y de personas afectadas por los desastres, incluidos los relacionados con el agua, y reducir sustancialmente las prdidas econmicas directas vinculadas al producto interno bruto mundial causadas por los desastres, haciendo especial hincapi en la proteccin de los pobres y las personas en situaciones vulnerables.",2,Reduccin de muertes y personas afectadas,2,Reduccin de prdidas econmicas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,1,Atencin de emergencias y desastres naturales,13,Adoptar medidas urgentes para combatir el cambio climtico y sus efectos,3,"Mejorar la educacin, la sensibilizacin y la capacidad humana e institucional en relacin con la mitigacin del cambio climtico, la adaptacin a l, la reduccin de sus efectos y la alerta temprana.",1,No aplica,1,No aplica,2,Capacidad humana,2,Capacidad institucional,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#3F7E44
16,Medio Ambiente y Recursos Naturales,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",1,Conduccin de las polticas hdricas,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",4,"Mejorar progresivamente, para 2030, la produccin y el consumo eficientes de los recursos mundiales y procurar desvincular el crecimiento econmico de la degradacin del medio ambiente, de conformidad con el marco decenal de programas sobre modalidades sostenibles de consumo y produccin, empezando por los pases desarrollados ",1,No aplica,1,No aplica,2,Crecimiento econmico sin degradacin del medio ambiente,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#A21942
16,Medio Ambiente y Recursos Naturales,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",1,Conduccin de las polticas hdricas,17,Fortalecer los medios de ejecucin y revitalizar la Alianza Mundial para el Desarrollo Sostenible,1,"Fortalecer la movilizacin de recursos internos, incluso mediante la prestacin de apoyo internacional a los pases en desarrollo, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra ndole.",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#19486A
16,Medio Ambiente y Recursos Naturales,S,Sujetos a Reglas de Operacin,217,Programa de Apoyo a la Infraestructura Hidroagrcola,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",4,"Para 2030, asegurar la sostenibilidad de los sistemas de produccin de alimentos y aplicar prcticas agrcolas resilientes que aumenten la productividad y la produccin, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",2,Aumento de la productividad y produccin agrcola,2,Prcticas agrcolas resilientes,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
53,Comisin Federal de Electricidad,K,Proyectos de Inversin,28,Estudios de preinversin,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",5,"Para 2030, ampliar la infraestructura y mejorar la tecnologa para prestar servicios de energa modernos y sostenibles para todos en los pases en desarrollo, en particular los pases menos adelantados, los pequeos Estados insulares en desarrollo y los pases en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",2,Infraestructura energtica,2,Tecnologa energtica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FCC30B
53,Comisin Federal de Electricidad,O,Apoyo a la funcin pblica y al mejoramiento de la gestin,1,Actividades de apoyo a la funcin pblica y buen gobierno,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",5,Reducir sustancialmente la corrupcin y el soborno en todas sus formas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#00689D
8,Agricultura yDesarrollo Rural,S,Sujetos a Reglas de Operacin,259,Programa de Fomento a la Agricultura,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",6,"Aumentar las inversiones, incluso mediante una mayor cooperacin internacional, en la infraestructura rural, la investigacin agrcola y los servicios de extensin, el desarrollo tecnolgico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de produccin agrcola en los pases en desarrollo, en particular en los pases menos adelantados",2,Infraestructura rural,2,Investigacin agrcola,1,No aplica,2,Desarrollo tecnolgico,2,Bancos de genes de plantas y ganado,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
8,Agricultura yDesarrollo Rural,S,Sujetos a Reglas de Operacin,261,Programa para el Desarrollo Pesquero y Acucola,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",3,"Para 2030, duplicar la productividad agrcola y los ingresos de los productores de alimentos en pequea escala, en particular las mujeres, los pueblos indgenas, los agricultores familiares, los pastores y los pescadores, entre otras cosas mediante un acceso seguro y equitativo a las tierras, a otros recursos de produccin e insumos, conocimientos, servicios financieros, mercados y oportunidades para la generacin de valor aadido y empleos no agrcolas",1,No aplica,2,Acceso a otros recursos de produccin e insumos,2,Acceso a conocimiento,1,No aplica,2,Acceso a mercados y otras oportunidades para la creacin de valor aadido,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
37,Consejera Jurdica del Ejecutivo Federal,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",1,Asesoramiento en materia jurdica al Presidente de la Republica y al Gobierno Federal.,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",3,Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
4,Gobernacin,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",22,Proteccin y defensa de los derechos humanos,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",10,"Garantizar el acceso pblico a la informacin y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
4,Gobernacin,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",22,Proteccin y defensa de los derechos humanos,5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,1,Poner fin a todas las formas de discriminacin contra todas las mujeres y las nias en todo el mundo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FF3A21
6,Hacienda y Crdito Pblico,F,Promocin y fomento,8,Servicios financieros complementarios,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",10,"Fortalecer la capacidad de las instituciones financieras nacionales para alentar y ampliar el acceso a los servicios bancarios, financieros y de seguros para todos",1,No aplica,2,Acceso a servicios financieros,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#A21942
8,Agricultura yDesarrollo Rural,U,Otros Subsidios,4,Sistema Nacional de Investigacin Agrcola,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",6,"Aumentar las inversiones, incluso mediante una mayor cooperacin internacional, en la infraestructura rural, la investigacin agrcola y los servicios de extensin, el desarrollo tecnolgico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de produccin agrcola en los pases en desarrollo, en particular en los pases menos adelantados",1,No aplica,2,Investigacin agrcola,1,No aplica,2,Desarrollo tecnolgico,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
18,Energa,E,Prestacin de Servicios Pblicos,4,Investigacin y Desarrollo Tecnolgico en Materia Petrolera ,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",3,"Para 2030, duplicar la tasa mundial de mejora de la eficiencia energtica",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
18,Energa,E,Prestacin de Servicios Pblicos,4,Investigacin y Desarrollo Tecnolgico en Materia Petrolera ,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",4,"Para 2030, aumentar la cooperacin internacional a fin de facilitar el acceso a la investigacin y las tecnologas energticas no contaminantes, incluidas las fuentes de energa renovables, la eficiencia energtica y las tecnologas avanzadas y menos contaminantes de combustibles fsiles, y promover la inversin en infraestructuras energticas y tecnologas de energa no contaminante",2,Tecnologa energtica no contaminante as como renovable,2,Eficiencia energtica,2,Tecnologas avanzadas y menos contaminantes de combustibles fsiles,2,Inversin en infraestructura energtica y tecnologas de energa no contaminante,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
23,Provisiones Salariales y Econmicas,R,Especficos,10,CONACYT,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",5,"Aumentar la investigacin cientfica y mejorar la capacidad tecnolgica de los sectores industriales de todos los pases, en particular los pases en desarrollo, entre otras cosas fomentando la innovacin y aumentando sustancialmente el nmero de personas que trabajan en el campo de la investigacin y el desarrollo por cada milln de personas, as como aumentando los gastos en investigacin y desarrollo de los sectores pblico y privado para 2030",2,Investigacin cientfica,2,Capacidad tecnolgica,2,Innovacin,2,Capital humano en el campo de I+D,2,Gasto en I+D,1,No aplica,2,2-Contribucin Indirecta,#FD6925
23,Provisiones Salariales y Econmicas,R,Especficos,11,Fiscalizacin,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",5,Reducir sustancialmente la corrupcin y el soborno en todas sus formas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
23,Provisiones Salariales y Econmicas,R,Especficos,11,Fiscalizacin,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
23,Provisiones Salariales y Econmicas,U,Otros Subsidios,129,Subsidios a las Tarifas Elctricas,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energa asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FCC30B
23,Provisiones Salariales y Econmicas,U,Otros Subsidios,22,Programas Regionales,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econmico y el bienestar humano, con especial hincapi en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econmico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD6925
23,Provisiones Salariales y Econmicas,U,Otros Subsidios,19,Fondo Regional,1,Poner fin a la pobreza en todas sus formas en todo el mundo,2,"Para 2030, reducir al menos a la mitad la proporcin de hombres, mujeres y nios de todas las edades que viven en la pobreza en todas sus dimensiones con arreglo a las definiciones nacionales",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#E5243B
